study	cage	diet	mouse	colonytype	colony	timepoint	Species	Strain	isolation.source	body.part	country	date	plate	location_nooil	timeA_nooil	timeB_nooil	timeC_nooil	timeD_nooil	timeE_nooil	location_oil	timeA_oil	timeB_oil	timeC_oil	timeD_oil	timeE_oil	timeA	timeB	timeC	timeD	timeE	blank_nooil	blank_oil	ph	mouseweight	notes	Gavage	GavageGeneral
JW	JW						L. reuteri	FUA3048	rat	poop		12/10/16	plate32	C3	0.102	0.144	0.458	1.006	1.276	C9	0.215	0.125	0.174	0.31	0.564	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	hwh3	chicken			11/23/16	plate26	H6	0.091	0.117	0.265	0.687	0.928	H12	0.107	0.116	0.238	0.601	0.852	10:37	13:19	15:30	17:57	19:45	F1, H1	F7, H7	5.35	NA			
JW	JW						L. reuteri	hwh3	chicken			11/23/16	plate27	C1	0.093	0.123	0.297	0.72	0.951	C7	0.156	0.117	0.222	0.543	0.783	10:50	13:20	15:35	17:59	19:47	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	hwh3	chicken			11/23/16	plate27	D1	0.097	0.126	0.311	0.738	0.974	D7	0.134	0.112	0.234	0.578	0.827	10:50	13:20	15:35	17:59	19:47	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	I5007	pig		china	10/28/16	plate12	A3	0.101	0.12	0.276	0.511	0.719	A9	0.158	0.131	0.228	0.411	0.523	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	I5007	pig		china	11/4/16	plate16	B2	0.106	0.143	0.406	NA	0.974	B8	0.216	0.169	0.344	NA	0.625	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	I5007	pig		china	10/20/16	plate8	D4	0.101	0.118	0.263	0.785	0.961	D10	0.155	0.118	0.201	0.44	0.605	10:02	12:19	15:23	18:01	19:16	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	jcm1081	chicken		asia	10/28/16	plate12	E4	0.099	0.145	0.42	0.698	0.881	E10	0.141	0.133	0.318	0.62	0.851	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	jcm1081	chicken		asia	11/4/16	plate16	D3	0.1	0.169	0.513	NA	1.047	D9	0.237	0.155	0.187	NA	0.576	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	jcm1081	chicken		asia	10/20/16	plate9	C2	0.102	0.145	0.514	0.928	1.055	C8	0.231	0.148	0.337	0.75	0.925	10:17	12:20	15:25	18:05	19:18	H1, H1	H7, H7	5.35	NA			
JW	JW						L. reuteri	jcm1081	chicken		asia	12/10/16	plate31	F2	0.096	0.142	0.333	0.517	0.598	F8	0.222	0.132	0.164	0.289	0.451	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	jcm1081	chicken		asia	12/10/16	plate31	C5	0.095	0.132	0.332	0.57	0.715	C11	0.219	0.132	0.147	0.234	0.378	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	jcm1081	chicken		asia	12/10/16	plate32	D3	0.103	0.142	0.314	0.563	0.697	D9	0.22	0.131	0.22	0.405	0.604	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	jw2015	pig		north america	10/28/16	plate12	G3	0.084	0.106	0.241	0.4	0.503	G9	0.165	0.121	0.194	0.36	0.454	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	jw2015	pig		north america	11/4/16	plate16	E5	0.086	0.129	0.388	NA	0.63	E11	0.146	0.121	0.284	NA	0.55	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	jw2015	pig		north america	10/20/16	plate8	A6	0.083	0.099	0.3	0.478	0.514	A12	0.15	0.099	0.216	0.435	0.483	10:02	12:19	15:23	18:01	19:16	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lb54	chicken			11/25/16	plate29	C1	0.106	0.143	0.377	0.936	1.107	C7	0.226	0.133	0.281	0.733	0.927	10:19	12:35	14:52	17:08	18:28	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lb54	chicken			11/25/16	plate29	G6	0.093	0.123	0.213	0.552	0.845	G12	0.182	0.112	0.112	0.112	0.112	10:19	12:35	14:52	17:08	18:28	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lb54	chicken			11/25/16	plate29	H6	0.09	0.116	0.197	0.51	0.788	H12	0.157	0.101	0.103	0.107	0.108	10:19	12:35	14:52	17:08	18:28	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lb54	chicken			12/10/16	plate31	E2	0.077	0.079	0.092	0.12	0.171	E8	0.169	0.081	0.081	0.081	0.082	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	lb54	chicken		north america	12/10/16	plate31	E5	0.077	0.078	0.088	0.118	0.159	E11	0.24	0.108	0.106	0.109	0.11	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	lb54	chicken			12/10/16	plate32	E3	0.083	0.084	0.101	0.149	0.242	E9	0.205	0.108	0.109	0.108	0.111	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	lk150	chicken			11/25/16	plate29	D1	0.106	0.138	0.357	0.891	1.076	D7	0.163	0.126	0.238	0.629	0.845	10:19	12:35	14:52	17:08	18:28	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lk150	chicken			11/25/16	plate30	C1	0.074	0.075	0.076	0.074	0.074	C7	0.168	0.096	0.092	0.096	0.097	10:31	12:44	14:56	17:09	18:30	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lk150	chicken			11/25/16	plate30	D1	0.074	0.075	0.076	0.076	0.075	D7	0.222	0.087	0.084	0.086	0.087	10:31	12:44	14:56	17:09	18:30	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lk150	chicken			12/10/16	plate31	C1	0.108	0.169	0.607	0.983	1.115	C7	0.223	0.156	0.337	0.818	0.974	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	lk150	chicken			12/10/16	plate32	D1	0.111	0.176	0.534	0.914	1.082	D7	0.226	0.156	0.492	1.015	1.188	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	lk150	chicken			12/10/16	plate32	C6	0.111	0.164	0.629	0.978	1.171	C12	0.204	0.16	0.338	0.767	0.968	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	lp16767	pig		north america	10/28/16	plate12	B3	0.093	0.115	0.295	0.438	0.539	B9	0.156	0.125	0.141	0.179	0.265	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lp16767	pig		north america	11/4/16	plate16	G3	0.09	0.138	0.388	NA	0.617	G9	0.214	0.13	0.15	NA	0.295	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lp16767	pig		north america	10/20/16	plate8	E4	0.095	0.116	0.328	0.551	0.641	E10	0.165	0.123	0.194	0.431	0.514	10:02	12:19	15:23	18:01	19:16	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lp16767	pig		north america	12/10/16	plate31	D2	0.091	0.11	0.256	0.422	0.514	D8	0.187	0.111	0.183	0.336	0.439	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	lp16767	pig		north america	12/10/16	plate31	F5	0.09	0.111	0.259	0.43	0.517	F11	0.164	0.106	0.194	0.384	0.495	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	lp16767	pig		north america	12/10/16	plate32	F3	0.096	0.119	0.234	0.414	0.528	F9	0.204	0.128	0.145	0.207	0.295	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	lpa1	pig		north america	10/28/16	plate12	C4	0.09	0.114	0.269	0.46	0.571	C10	0.159	0.106	0.115	0.125	0.139	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lpa1	pig		north america	11/4/16	plate16	G5	0.093	0.135	0.345	NA	0.677	G11	0.137	0.125	0.263	NA	0.593	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lpa1	pig		north america	10/20/16	plate8	G6	0.091	0.105	0.279	0.539	0.643	G12	0.213	0.117	0.123	0.161	0.201	10:02	12:19	15:23	18:01	19:16	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lpa1	pig		north america	12/10/16	plate31	C2	0.083	0.094	0.169	0.338	0.451	C8	0.166	0.092	0.107	0.162	0.236	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	lpa1	pig		north america	12/10/16	plate31	H5	0.087	0.096	0.169	0.331	0.425	H11	0.189	0.1	0.108	0.138	0.181	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	lpa1	pig		north america	12/10/16	plate32	G3	0.086	0.101	0.181	0.365	0.474	G9	0.2	0.108	0.105	0.107	0.11	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	lpuph1	mouse		north america	11/4/16	plate16	A3	0.092	0.133	0.336	NA	0.568	A9	0.233	0.138	0.142	NA	0.168	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lpuph1	mouse		north america	11/4/16	plate16	F6	0.098	0.148	0.471	NA	0.846	F12	0.199	0.146	0.145	NA	0.154	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	lpuph1	mouse		north america	10/20/16	plate8	D6	0.153	0.272	0.613	0.831	0.928	D12	0.241	0.164	0.173	0.186	0.189	10:02	12:19	15:23	18:01	19:16	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	LTH2584	sourdough			11/4/16	plate16	F5	0.08	0.106	0.281	NA	1.035	F11	0.124	0.101	0.193	NA	1.064	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	LTH2584	sourdough			11/22/16	plate25	D1	0.076	0.085	0.17	0.375	0.502	D7	0.169	0.1	0.102	0.107	0.109	10:41	12:52	15:13	17:05	18:41	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	LTH2584	sourdough			10/20/16	plate9	C3	0.091	0.114	0.434	0.691	0.815	C9	0.211	0.135	0.136	0.143	0.149	10:17	12:20	15:25	18:05	19:18	H1, H1	H7, H7	5.35	NA			
JW	JW						L. reuteri	LTH2584	sourdough			12/10/16	plate31	B2	0.084	0.095	0.228	0.444	0.526	B8	0.149	0.093	0.145	0.317	0.408	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	LTH2584	sourdough			12/10/16	plate31	G5	0.085	0.099	0.232	0.451	0.54	G11	0.163	0.093	0.113	0.212	0.349	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	LTH2584	sourdough			12/10/16	plate32	H3	0.091	0.107	0.248	0.452	0.545	H9	0.173	0.097	0.124	0.236	0.378	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	LTH5448	sourdough			11/4/16	plate16	C5	0.092	0.132	0.346	NA	0.703	C11	0.156	0.126	0.24	NA	0.583	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	LTH5448	sourdough			11/22/16	plate25	C1	0.073	0.074	0.073	0.076	0.09	C7	0.173	0.104	0.107	0.108	0.11	10:41	12:52	15:13	17:05	18:41	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	LTH5448	sourdough			10/20/16	plate9	F3	0.098	0.134	0.594	1.196	1.383	F9	0.198	0.128	0.139	0.148	0.151	10:17	12:20	15:25	18:05	19:18	H1, H1	H7, H7	5.35	NA			
JW	JW						L. reuteri	LTH5448	sourdough			12/10/16	plate31	H3	0.114	0.144	0.36	0.659	0.839	H9	0.209	0.151	0.262	0.465	0.601	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	LTH5448	sourdough			12/10/16	plate31	E6	0.108	0.143	0.379	0.775	1.081	E12	0.176	0.141	0.291	0.558	0.725	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	LTH5448	sourdough			12/10/16	plate32	A4	0.113	0.146	0.348	0.661	0.827	A10	0.215	0.164	0.286	0.48	0.625	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	LTH5448	sourdough			12/10/16	plate32	D6	0.091	0.105	0.226	0.369	0.49	D12	0.202	0.122	0.127	0.132	0.14	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	m27u15	human	b	africa	10/28/16	plate12	F3	0.098	0.13	0.353	0.674	0.823	F9	0.173	0.126	0.147	0.201	0.301	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	m27u15	human	b	africa	11/4/16	plate16	C6	0.1	0.146	0.439	NA	0.927	C12	0.198	0.144	0.163	NA	0.349	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	m27u15	human	b	africa	10/20/16	plate8	H5	0.093	0.113	0.37	0.879	0.951	H11	0.159	0.116	0.207	0.504	0.6	10:02	12:19	15:23	18:01	19:16	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	m27u15	human	b	africa	12/10/16	plate31	G3	0.097	0.13	0.336	0.65	0.715	G9	0.22	0.126	0.206	0.415	0.56	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	m27u15	human	b	africa	12/10/16	plate31	D6	0.094	0.11	0.274	0.623	0.774	D12	0.186	0.116	0.141	0.236	0.375	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	m27u15	human	b	africa	12/10/16	plate32	B4	0.097	0.121	0.325	0.654	0.753	B10	0.218	0.132	0.165	0.298	0.458	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	mlc3	mouse		north america	11/4/16	plate16	A5	0.09	0.156	0.526	NA	1.136	A11	0.103	0.159	0.585	NA	1.209	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	mlc3	mouse		north america	10/20/16	plate8	F5	0.095	0.152	0.766	1.363	1.481	F11	0.18	0.119	0.128	0.139	0.146	10:02	12:19	15:23	18:01	19:16	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	mlc3	mouse		north america	12/10/16	plate31	F3	0.092	0.123	0.421	0.848	1.094	F9	0.201	0.102	0.11	0.111	0.114	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	mlc3	mouse		north america	12/10/16	plate31	A5	0.085	0.089	0.098	0.206	0.294	A11	0.207	0.112	0.105	0.111	0.116	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	mlc3	mouse		north america	12/10/16	plate32	C4	0.092	0.171	0.527	1.004	1.258	C10	0.203	0.132	0.13	0.131	0.133	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	mlc3	mouse		north america	12/10/16	plate32	E6	0.09	0.105	0.381	0.834	1.105	E12	0.188	0.115	0.117	0.118	0.12	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	mm2-3	human	b	europe	10/28/16	plate12	A5	0.099	0.142	0.386	0.471	0.481	A11	0.175	0.133	0.143	0.16	0.176	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	mm2-3	human	b	europe	11/4/16	plate16	G2	0.104	0.201	0.518	NA	0.779	G8	0.233	0.147	0.162	NA	0.212	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	mm2-3	human	b	europe	10/20/16	plate9	H2	0.103	0.174	0.524	0.726	0.767	H8	0.11	0.154	0.484	0.731	0.815	10:17	12:20	15:25	18:05	19:18	H1, H1	H7, H7	5.35	NA			
JW	JW						L. reuteri	mm2-3	human	b	europe	12/10/16	plate31	E3	0.095	0.133	0.308	0.565	0.693	E9	0.191	0.108	0.121	0.136	0.181	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	mm2-3	human	b	europe	12/10/16	plate31	G6	0.098	0.145	0.369	0.636	0.778	G12	0.201	0.121	0.128	0.142	0.168	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	mm2-3	human	b	europe	12/10/16	plate32	D4	0.093	0.137	0.348	0.62	0.835	D10	0.195	0.118	0.12	0.128	0.143	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	mm344a	human	b	europe	10/28/16	plate12	F4	0.094	0.134	0.422	0.836	1.035	F10	0.147	0.126	0.257	0.58	0.707	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	mm344a	human	b	europe	11/4/16	plate16	F4	0.076	0.084	0.086	NA	0.088	F10	0.185	0.105	0.107	NA	0.116	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	mm344a	human	b	europe	10/20/16	plate9	D2	0.094	0.116	0.438	1.161	1.267	D8	0.198	0.119	0.197	0.571	0.778	10:17	12:20	15:25	18:05	19:18	H1, H1	H7, H7	5.35	NA			
JW	JW						L. reuteri	mm344a	human	b	europe	12/10/16	plate32	F6	0.114	0.169	0.479	0.776	0.855	F12	0.219	0.154	0.322	0.673	0.797	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	MM4	human	HMP	north america	10/28/16	plate12	H3	0.107	0.163	0.457	0.609	0.687	H9	0.165	0.132	0.147	0.162	0.204	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	MM4	human	HMP	north america	11/4/16	plate16	A2	0.103	0.191	0.436	NA	0.517	A8	0.193	0.141	0.155	NA	0.234	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	MM4	human	HMP	north america	10/20/16	plate8	B6	0.103	0.154	0.511	0.669	0.745	B12	0.218	0.135	0.18	0.324	0.459	10:02	12:19	15:23	18:01	19:16	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	MM4	human	HMP	north america	12/10/16	plate31	D3	0.099	0.143	0.346	0.588	0.774	D9	0.199	0.123	0.131	0.172	0.235	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	MM4	human	HMP	north america	12/10/16	plate31	C6	0.095	0.134	0.328	0.542	0.696	C12	0.188	0.116	0.122	0.134	0.151	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	MM4	human	HMP	north america	12/10/16	plate32	E4	0.107	0.166	0.468	0.943	1.141	E10	0.227	0.146	0.163	0.227	0.326	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	N2D	rat		europe	11/4/16	plate16	H2	0.082	0.099	0.198	NA	0.414	H8	0.155	0.102	0.107	NA	0.121	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	N2D	rat		europe	10/20/16	plate9	A2	0.078	0.087	0.201	0.356	0.402	A8	0.177	0.102	0.113	0.117	0.12	10:17	12:20	15:25	18:05	19:18	H1, H1	H7, H7	5.35	NA			
JW	JW						L. reuteri	N2D	rat		europe	12/10/16	plate32	G6	0.081	0.092	0.148	0.282	0.359	G12	0.189	0.104	0.102	0.104	0.106	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	R2LC	rat		europe	10/28/16	plate12	A4	0.078	0.087	0.131	0.207	0.267	A10	0.143	0.103	0.116	0.122	0.139	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	R2LC	rat		europe	11/4/16	plate16	D2	0.078	0.1	0.191	NA	0.34	D8	0.186	0.109	0.118	NA	0.167	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	R2LC	rat		europe	10/20/16	plate8	C6	0.084	0.125	0.468	0.82	0.992	C12	0.201	0.118	0.127	0.14	0.159	10:02	12:19	15:23	18:01	19:16	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	SD2112	human	b	south america	10/28/16	plate12	B5	0.114	0.15	0.478	1.037	1.375	B11	0.182	0.157	0.292	0.527	0.851	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	SD2112	human	b	south america	11/4/16	plate16	G4	0.1	0.216	0.816	NA	1.467	G10	0.195	0.176	0.545	NA	1.292	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	SD2112	human	b	south america	10/20/16	plate9	B3	0.108	0.164	0.784	1.372	1.454	B9	0.209	0.166	0.535	1.111	1.229	10:17	12:20	15:25	18:05	19:18	H1, H1	H7, H7	5.35	NA			
JW	JW						L. reuteri	SD2112	human	b	south america	12/10/16	plate31	C3	0.109	0.186	0.589	1.047	1.205	C9	0.157	0.169	0.476	0.888	0.989	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	SD2112	human	b	south america	12/10/16	plate31	B6	0.106	0.172	0.563	1.023	1.149	B12	0.216	0.162	0.379	0.748	0.934	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	SD2112	human	b	south america	12/10/16	plate32	F4	0.109	0.18	0.592	0.963	1.143	F10	0.196	0.171	0.437	0.919	1.154	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	sr11	human	s	europe	10/28/16	plate12	D4	0.107	0.218	1	1.439	1.637	D10	0.18	0.143	0.18	0.322	0.671	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	sr11	human	s	europe	11/4/16	plate16	C4	0.105	0.318	1.14	NA	1.737	C10	0.233	0.179	0.228	NA	0.96	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	sr11	human	s	europe	10/20/16	plate8	H6	0.105	0.204	1.068	1.573	1.665	H12	0.178	0.173	0.873	1.349	1.383	10:02	12:19	15:23	18:01	19:16	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	sr11	human	s	europe	12/10/16	plate31	B3	0.105	0.197	0.746	1.266	1.478	B9	0.194	0.153	0.407	0.908	1.031	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	sr11	human	s	europe	12/10/16	plate31	A6	0.103	0.177	0.608	1.015	1.158	A12	0.213	0.139	0.228	0.469	0.771	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	sr11	human	s	europe	12/10/16	plate32	G4	0.103	0.192	0.787	1.212	1.436	G10	0.211	0.158	0.233	0.532	0.865	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	T2	turkey			11/25/16	plate29	A6	0.091	0.098	0.158	0.314	0.432	A12	0.168	0.132	0.169	0.292	0.424	10:19	12:35	14:52	17:08	18:28	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	T2	turkey			11/25/16	plate29	B6	0.095	0.109	0.198	0.505	0.743	B12	0.155	0.127	0.2	0.354	0.465	10:19	12:35	14:52	17:08	18:28	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	T2	turkey			11/25/16	plate29	C6	0.088	0.094	0.129	0.266	0.404	C12	0.199	0.106	0.146	0.257	0.339	10:19	12:35	14:52	17:08	18:28	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	T2	turkey			12/10/16	plate31	A3	0.081	0.084	0.103	0.158	0.213	A9	0.157	0.092	0.115	0.175	0.233	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	T2	turkey			12/10/16	plate31	H6	0.079	0.09	0.12	0.202	0.288	H12	0.179	0.088	0.102	0.138	0.178	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	T2	turkey			12/10/16	plate32	H4	0.08	0.084	0.108	0.178	0.249	H10	0.181	0.11	0.116	0.13	0.145	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	TMW1.112	sourdough			11/4/16	plate16	B6	0.077	0.105	0.263	NA	0.697	B12	0.182	0.114	0.128	NA	0.223	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
JW	JW						L. reuteri	TMW1.112	sourdough			10/20/16	plate9	D3	0.08	0.097	0.311	0.854	0.959	D9	0.184	0.108	0.164	0.345	0.491	10:17	12:20	15:25	18:05	19:18	H1, H1	H7, H7	5.35	NA			
JW	JW						L. reuteri	TMW1.112	sourdough		north america	12/10/16	plate31	D1	0.077	0.077	0.078	0.089	0.111	D7	0.183	0.082	0.082	0.085	0.087	10:11	12:31	14:44	16:34	18:00	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	TMW1.112	sourdough			12/10/16	plate32	C1	0.079	0.078	0.08	0.093	0.124	C7	0.151	0.081	0.084	0.089	0.098	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
JW	JW						L. reuteri	TMW1.112	sourdough			12/10/16	plate32	H6	0.077	0.077	0.077	0.083	0.102	H12	0.207	0.097	0.096	0.099	0.102	10:25	12:35	14:45	16:39	18:02	E1, H1	E7, H7	5.35	non-tissue culture plate			
